Gene,TCGA-2J-AAB1-01A-11D-A40Y-05,TCGA-2J-AAB4-01A-12D-A40Y-05,TCGA-2J-AAB6-01A-11D-A40Y-05,TCGA-2J-AAB8-01A-12D-A40Y-05,TCGA-2J-AAB9-01A-11D-A40Y-05,TCGA-2J-AABA-01A-21D-A40Y-05,TCGA-2J-AABE-01A-12D-A40Y-05,TCGA-2J-AABF-01A-31D-A40Y-05,TCGA-2J-AABH-01A-21D-A40Y-05,TCGA-2J-AABI-01A-12D-A40Y-05,TCGA-2J-AABK-01A-31D-A40Y-05,TCGA-2J-AABO-01A-21D-A40Y-05,TCGA-2J-AABP-01A-11D-A40Y-05,TCGA-2J-AABR-01A-11D-A40Y-05,TCGA-2J-AABT-01A-11D-A40Y-05,TCGA-2J-AABU-01A-11D-A40Y-05,TCGA-2J-AABV-01A-12D-A40Y-05,TCGA-2L-AAQA-01A-21D-A38H-05,TCGA-2L-AAQE-01A-11D-A398-05,TCGA-2L-AAQI-01A-12D-A398-05,TCGA-2L-AAQJ-01A-12D-A398-05,TCGA-2L-AAQL-01A-11D-A38H-05,TCGA-2L-AAQM-01A-11D-A398-05,TCGA-3A-A9I5-01A-11D-A38H-05,TCGA-3A-A9I7-01A-21D-A38H-05,TCGA-3A-A9I9-01A-11D-A38H-05,TCGA-3A-A9IB-01A-21D-A398-05,TCGA-3A-A9IC-01A-11D-A38H-05,TCGA-3A-A9IH-01A-12D-A398-05,TCGA-3A-A9IJ-01A-11D-A398-05,TCGA-3A-A9IL-01A-11D-A38H-05,TCGA-3A-A9IN-01A-11D-A398-05,TCGA-3A-A9IO-01A-11D-A38H-05,TCGA-3A-A9IR-01A-11D-A38H-05,TCGA-3A-A9IS-01A-21D-A398-05,TCGA-3A-A9IU-01A-11D-A398-05,TCGA-3A-A9IV-01A-11D-A40Y-05,TCGA-3A-A9IX-01A-11D-A40Y-05,TCGA-3A-A9IZ-01A-12D-A40Y-05,TCGA-3A-A9J0-01A-11D-A40Y-05,TCGA-3E-AAAY-01A-11D-A38H-05,TCGA-3E-AAAZ-01A-11D-A38H-05,TCGA-F2-6879-01A-11D-2157-05,TCGA-F2-6880-01A-11D-2157-05,TCGA-F2-7273-01A-11D-2157-05,TCGA-F2-7276-01A-11D-2157-05,TCGA-F2-A44G-01A-11D-A26Q-05,TCGA-F2-A44H-01A-11D-A26Q-05,TCGA-F2-A7TX-01A-33D-A38H-05,TCGA-F2-A8YN-01A-11D-A378-05,TCGA-FB-A4P5-01A-11D-A26Q-05,TCGA-FB-A4P6-01A-12D-A26Q-05,TCGA-FB-A545-01A-11D-A26Q-05,TCGA-FB-A5VM-01A-11D-A32S-05,TCGA-FB-A78T-01A-12D-A32S-05,TCGA-FB-A7DR-01A-21D-A33U-05,TCGA-FB-AAPP-01A-12D-A40Y-05,TCGA-FB-AAPQ-01A-11D-A40Y-05,TCGA-FB-AAPS-01A-12D-A398-05,TCGA-FB-AAPU-01A-31D-A40Y-05,TCGA-FB-AAPY-01A-11D-A40Y-05,TCGA-FB-AAPZ-01A-11D-A40Y-05,TCGA-FB-AAQ0-01A-31D-A40Y-05,TCGA-FB-AAQ1-01A-12D-A40Y-05,TCGA-FB-AAQ2-01A-31D-A40Y-05,TCGA-FB-AAQ3-01A-11D-A40Y-05,TCGA-FB-AAQ6-01A-11D-A40Y-05,TCGA-FZ-5919-01A-11D-1744-05,TCGA-FZ-5920-01A-11D-1744-05,TCGA-FZ-5922-01A-11D-1744-05,TCGA-FZ-5923-01A-12D-1744-05,TCGA-FZ-5924-01A-13D-1744-05,TCGA-FZ-5926-01A-11D-1744-05,TCGA-H6-8124-01A-11D-2399-05,TCGA-H6-A45N-01A-11D-A26Q-05,TCGA-H8-A6C1-01A-11D-A32S-05,TCGA-HV-A5A3-01A-11D-A26Q-05,TCGA-HV-A5A4-01A-11D-A26Q-05,TCGA-HV-A5A5-01A-11D-A26Q-05,TCGA-HV-A5A6-01A-11D-A26Q-05,TCGA-HV-A7OL-01A-11D-A33U-05,TCGA-HV-A7OP-01A-11D-A33U-05,TCGA-HV-AA8V-01A-11D-A40Y-05,TCGA-HV-AA8X-01A-11D-A398-05,TCGA-HZ-7289-01A-11D-2157-05,TCGA-HZ-7918-01A-11D-2157-05,TCGA-HZ-7919-01A-11D-2157-05,TCGA-HZ-7920-01A-11D-2202-05,TCGA-HZ-7922-01A-11D-2157-05,TCGA-HZ-7923-01A-12D-2157-05,TCGA-HZ-7924-01A-11D-2157-05,TCGA-HZ-7925-01A-11D-2157-05,TCGA-HZ-7926-01A-11D-2157-05,TCGA-HZ-8001-01A-11D-2202-05,TCGA-HZ-8002-01A-11D-2202-05,TCGA-HZ-8003-01A-21D-2202-05,TCGA-HZ-8005-01A-11D-2202-05,TCGA-HZ-8315-01A-11D-2399-05,TCGA-HZ-8317-01A-11D-2399-05,TCGA-HZ-8519-01A-11D-2399-05,TCGA-HZ-8636-01A-21D-2399-05,TCGA-HZ-8637-01A-11D-2399-05,TCGA-HZ-8638-01A-11D-2399-05,TCGA-HZ-A49G-01A-11D-A26Q-05,TCGA-HZ-A49H-01A-11D-A26Q-05,TCGA-HZ-A49I-01A-12D-A26Q-05,TCGA-HZ-A4BH-01A-11D-A26Q-05,TCGA-HZ-A4BK-01A-11D-A26Q-05,TCGA-HZ-A77O-01A-11D-A33U-05,TCGA-HZ-A77P-01A-11D-A33U-05,TCGA-HZ-A77Q-01A-11D-A368-05,TCGA-HZ-A8P0-01A-11D-A368-05,TCGA-HZ-A8P1-01A-11D-A378-05,TCGA-HZ-A9TJ-06A-11D-A40Y-05,TCGA-HZ-A9TJ-01A-11D-A40Y-05,TCGA-IB-7644-01A-11D-2157-05,TCGA-IB-7645-01A-22D-2202-05,TCGA-IB-7646-01A-11D-2157-05,TCGA-IB-7647-01A-11D-2157-05,TCGA-IB-7649-01A-11D-2157-05,TCGA-IB-7651-01A-11D-2157-05,TCGA-IB-7652-01A-11D-2157-05,TCGA-IB-7654-01A-11D-2157-05,TCGA-IB-7885-01A-11D-2157-05,TCGA-IB-7886-01A-11D-2157-05,TCGA-IB-7887-01A-11D-2157-05,TCGA-IB-7888-01A-11D-2157-05,TCGA-IB-7889-01A-11D-2157-05,TCGA-IB-7890-01A-12D-2202-05,TCGA-IB-7891-01A-11D-2202-05,TCGA-IB-7893-01A-11D-2202-05,TCGA-IB-7897-01A-21D-2202-05,TCGA-IB-8126-01A-11D-2399-05,TCGA-IB-8127-01A-11D-2399-05,TCGA-IB-A5SO-01A-11D-A32S-05,TCGA-IB-A5SP-01A-11D-A32S-05,TCGA-IB-A5SQ-01A-11D-A32S-05,TCGA-IB-A5SS-01A-11D-A32S-05,TCGA-IB-A5ST-01A-11D-A32S-05,TCGA-IB-A6UF-01A-23D-A33U-05,TCGA-IB-A6UG-01A-32D-A33U-05,TCGA-IB-A7LX-01A-12D-A368-05,TCGA-IB-A7M4-01A-11D-A368-05,TCGA-IB-AAUM-01A-11D-A378-05,TCGA-IB-AAUN-01A-12D-A38H-05,TCGA-IB-AAUO-01A-12D-A38H-05,TCGA-IB-AAUP-01A-11D-A378-05,TCGA-IB-AAUQ-01A-22D-A40Y-05,TCGA-IB-AAUR-01A-21D-A38H-05,TCGA-IB-AAUS-01A-12D-A38H-05,TCGA-IB-AAUT-01A-11D-A378-05,TCGA-IB-AAUU-01A-11D-A378-05,TCGA-IB-AAUV-01A-11D-A38H-05,TCGA-IB-AAUW-01A-12D-A38H-05,TCGA-L1-A7W4-01A-12D-A368-05,TCGA-LB-A7SX-01A-11D-A33U-05,TCGA-LB-A8F3-01A-11D-A368-05,TCGA-LB-A9Q5-01A-11D-A398-05,TCGA-M8-A5N4-01A-11D-A26Q-05,TCGA-OE-A75W-01A-12D-A32S-05,TCGA-PZ-A5RE-01A-11D-A32S-05,TCGA-Q3-A5QY-01A-12D-A32S-05,TCGA-Q3-AA2A-01A-11D-A378-05,TCGA-RB-A7B8-01A-12D-A33U-05,TCGA-RB-AA9M-01A-11D-A398-05,TCGA-RL-AAAS-01A-32D-A398-05,TCGA-S4-A8RM-01A-11D-A378-05,TCGA-S4-A8RO-01A-12D-A378-05,TCGA-S4-A8RP-01A-11D-A368-05,TCGA-US-A774-01A-21D-A32S-05,TCGA-US-A776-01A-13D-A33U-05,TCGA-US-A779-01A-11D-A32S-05,TCGA-US-A77E-01A-11D-A32S-05,TCGA-US-A77G-01A-11D-A32S-05,TCGA-US-A77J-01A-11D-A32S-05,TCGA-XD-AAUG-01A-61D-A40Y-05,TCGA-XD-AAUH-01A-42D-A40Y-05,TCGA-XD-AAUI-01A-42D-A40Y-05,TCGA-XD-AAUL-01A-21D-A398-05,TCGA-XN-A8T3-01A-11D-A368-05,TCGA-XN-A8T5-01A-12D-A368-05,TCGA-YB-A89D-01A-12D-A368-05,TCGA-YH-A8SY-01A-11D-A378-05,TCGA-YY-A8LH-01A-11D-A368-05,TCGA-Z5-AAPL-01A-12D-A40Y-05
A2M,0.521964847,0.59072813,0.496579657,0.521566248,0.661215366,0.53571504,0.589290694,0.667543941,0.716151314,0.72604455,0.693153658,0.617721089,0.405607818,0.676434426,0.535307836,0.54708689,0.822583946,0.644230441,0.570571326,0.689134857,0.628634941,0.6905977,0.469477476,0.647220374,0.610262447,0.603871224,0.467941953,0.462028688,0.545685478,0.7877585,0.644206794,0.445745116,0.326929326,0.680328375,0.605002053,0.755915087,0.500928232,0.682302545,0.539784267,0.46641228,0.661411097,0.609789051,0.47010352,0.810425522,0.591278157,0.608111826,0.518709902,0.70843816,0.591111886,0.417115343,0.55814167,0.713653943,0.811897371,0.52302277,0.663434418,0.571958614,0.507597325,0.696141425,0.411589891,0.769325863,0.579478949,0.839216348,0.547712594,0.66967337,0.627483501,0.643553265,0.722763086,0.585583346,0.599654478,0.71779978,0.732613654,0.712952849,0.717085762,0.769787681,0.638075323,0.502640689,0.799804511,0.59262379,0.673829422,0.75531876,0.570462642,0.373235517,0.573988975,0.63550405,0.384857908,0.688564398,0.519801574,0.5403516,0.519678584,0.567208146,0.634264324,0.506443511,0.658521636,0.618720494,0.617248263,0.690094242,0.52190332,0.585833039,0.665940255,0.572616812,0.589627375,0.607546047,0.682981142,0.67245589,0.721238304,0.540938408,0.537753351,0.67357612,0.576799245,0.49683238,0.579455122,0.518670096,0.669100693,0.659148249,0.692901984,0.591181312,0.584092634,0.631512102,0.583410832,0.65408228,0.502117356,0.646399649,0.597695335,0.549573931,0.59481292,0.521849107,0.571003025,0.637042882,0.552386038,0.629146035,0.50394346,0.569579171,0.658779454,0.540434357,0.551753764,0.718555759,0.531498572,0.608613052,0.539694184,0.550846039,0.630692875,0.588868409,0.583785847,0.705382295,0.577482147,0.664942174,0.509677038,0.441415587,0.558443941,0.519675227,0.673769462,0.529981065,0.531264387,0.683035777,0.648628168,0.275462017,0.63897309,0.767072853,0.576862039,0.460940997,0.65269483,0.523953824,0.751946073,0.487918006,0.649524778,0.587333618,0.783628251,0.422982814,0.732454394,0.5531169,0.223521635,0.619252667,0.331824258,0.711520884,0.563638865,0.634002614,0.574307549,0.432754447,0.463861903,0.656673137,0.543541244,0.580924467,0.581557395,0.694244232,0.567701353
ABCB1,0.525791242,0.036073897,0.084808428,0.341143748,0.045983171,0.042889672,0.133890069,0.098074921,0.038542394,0.040776242,0.043298223,0.5190053,0.073893445,0.044930434,0.050762818,0.039537447,0.104184945,0.133104836,0.058972466,0.039371033,0.293226522,0.117839305,0.032482086,0.057313966,0.087571103,0.191210335,0.111319141,0.03311291,0.521087894,0.035362696,0.035236106,0.036488413,0.032057243,0.032974953,0.028609856,0.097742328,0.037862916,0.122669894,0.036188412,0.159886473,0.21893103,0.327874238,0.331780387,0.037191051,0.060224786,0.044389907,0.052096504,0.066363995,0.038297926,0.086455404,0.148187694,0.141139962,0.121358893,0.077836451,0.034960355,0.43680989,0.915527913,0.10402788,0.067823982,0.128911774,0.041981738,0.044404957,0.232633965,0.060201746,0.521106653,0.263697532,0.483186736,0.351558235,0.201063402,0.033033662,0.299255959,0.032027549,0.102361352,0.034975672,0.050998503,0.075397843,0.038406132,0.167916277,0.104037355,0.451136563,0.336867849,0.866658614,0.039414938,0.174764353,0.034635073,0.061132681,0.104996335,0.044351326,0.039564433,0.054664642,0.037713078,0.114260814,0.382200731,0.263372609,0.045990373,0.050028058,0.08011676,0.048456909,0.108263104,0.040286037,0.041585603,0.05848503,0.045871553,0.27106111,0.045724001,0.092693201,0.041604941,0.083678525,0.037041617,0.073739251,0.285987336,0.049760174,0.323884551,0.047475581,0.033961114,0.087947975,0.236961831,0.441532888,0.300811564,0.090193947,0.088979258,0.037700083,0.080257857,0.048522825,0.219442098,0.033460111,0.087080491,0.148231635,0.042122182,0.053100971,0.042409839,0.044828297,0.09509544,0.622480124,0.039039511,0.193017814,0.07439972,0.090296817,0.054709238,0.603080376,0.107010421,0.102570146,0.046410338,0.060715151,0.455770197,0.037679268,0.180834394,0.190827185,0.063594835,0.048922828,0.040796564,0.039362908,0.04736514,0.038526018,0.226188821,0.041594264,0.22667225,0.03258629,0.044746524,0.216542988,0.03680642,0.065588996,0.040740435,0.037736521,0.038958285,0.04048113,0.147170025,0.674812622,0.076280568,0.050739963,0.037369152,0.117152727,0.483967708,0.372721419,0.043875757,0.040238331,0.055913079,0.070805332,0.03559858,0.068136323,0.106807766,0.101763777,0.03888203,0.642921933,0.050142402
ABCC1,0.089731262,0.074991885,0.082635726,0.081784356,0.110238978,0.101299857,0.091722865,0.092748981,0.071802206,0.088842485,0.095093914,0.105160765,0.061456465,0.124019442,0.097207558,0.075574998,0.08251872,0.081362363,0.073921407,0.078337691,0.084969002,0.088146502,0.155576348,0.091175026,0.067777926,0.069680164,0.083273703,0.081526801,0.075006692,0.111244609,0.061009471,0.091949064,0.098791375,0.041082045,0.118407028,0.084701657,0.075762319,0.093326417,0.069723496,0.070191926,0.086081392,0.082648788,0.077415272,0.088739448,0.105533606,0.089887849,0.088032647,0.088485234,0.073619976,0.095045302,0.084146471,0.097500774,0.096948466,0.07575641,0.074098681,0.10651954,0.046020383,0.099688,0.095956962,0.070361618,0.075674196,0.099167694,0.07863478,0.090797155,0.104297016,0.0941668,0.081260778,0.072633194,0.0845007,0.079348018,0.091499049,0.069534847,0.078954783,0.102045181,0.097251762,0.059888104,0.084599574,0.077535435,0.095934517,0.076404899,0.073337542,0.090290686,0.105522532,0.080647724,0.068589012,0.079056743,0.079623929,0.108807555,0.089232266,0.085473893,0.082647826,0.09233757,0.090879697,0.088195032,0.09989304,0.093823035,0.09306657,0.09863021,0.102054676,0.096884527,0.082361471,0.077332594,0.10321152,0.089332266,0.071997855,0.080756802,0.087101627,0.09671877,0.076714504,0.102401222,0.09037964,0.074878171,0.070506429,0.090535115,0.089322861,0.075576862,0.089957196,0.08201001,0.084419054,0.091357806,0.094400084,0.080282111,0.080687647,0.095590494,0.081942264,0.076466732,0.094588439,0.083831961,0.098814604,0.092194711,0.113913581,0.095210736,0.100881409,0.081215443,0.084848421,0.061803365,0.089095269,0.093815546,0.067522723,0.077477329,0.0833956,0.090538094,0.07100314,0.092132455,0.067142289,0.077209626,0.069658998,0.116405289,0.072753189,0.078758657,0.096990383,0.088911618,0.085214477,0.09468715,0.100953834,0.062437631,0.086466538,0.091979306,0.069955107,0.085729879,0.082467637,0.06587935,0.088604826,0.106980293,0.103681354,0.084353359,0.067883651,0.098709092,0.088239812,0.077478592,0.05706402,0.064412922,0.0735478,0.070952615,0.081290158,0.117137562,0.091093165,0.098482083,0.089992037,0.087796049,0.085298997,0.08100214,0.105776529,0.055294623,0.063946027
ABCC5,0.101068629,0.083167768,0.057408933,0.093443412,0.113014119,0.107305411,0.06768059,0.078869747,0.066007892,0.100700887,0.1109444,0.068472592,0.081652955,0.11695454,0.102060523,0.084996765,0.124218264,0.062686328,0.081974393,0.130306645,0.098213059,0.114102098,0.040311682,0.113930633,0.102622194,0.093891253,0.100278968,0.061139398,0.057480821,0.068781838,0.08764486,0.057515884,0.092522827,0.033744957,0.093961203,0.105304832,0.042151373,0.100053234,0.108404183,0.064946376,0.116562398,0.079835407,0.054534388,0.118733223,0.123670633,0.113316815,0.070056559,0.110578674,0.107698473,0.057808765,0.110003195,0.132458196,0.065823992,0.116255963,0.068447209,0.139675985,0.145074545,0.117000871,0.092164316,0.109718084,0.133299561,0.148553184,0.129688777,0.086877593,0.108260639,0.090544119,0.162125192,0.061442321,0.076875434,0.111647177,0.099821533,0.065214218,0.098445963,0.080019685,0.100888081,0.080680295,0.095723869,0.075204619,0.127486022,0.088182519,0.118387153,0.123983214,0.108529184,0.12646863,0.132244866,0.108504586,0.082005358,0.129184118,0.0989779,0.078101812,0.112651522,0.091222164,0.112842287,0.076652688,0.130191315,0.125193062,0.118508529,0.066773101,0.110266362,0.094781844,0.088766418,0.122067387,0.124189486,0.104899422,0.09296082,0.096821412,0.104208255,0.093899541,0.102528379,0.104119045,0.09793038,0.09358176,0.094665026,0.133155078,0.126363637,0.067470992,0.11990249,0.087811608,0.109733997,0.094544921,0.085358983,0.125862275,0.0967354,0.112363251,0.102676398,0.11234044,0.12413261,0.128544993,0.108659441,0.085815235,0.071839377,0.103894578,0.143821231,0.078121769,0.098199524,0.061554549,0.117330201,0.070946581,0.085315148,0.069687427,0.092751997,0.092161945,0.095872378,0.120852796,0.067627824,0.124622993,0.139351448,0.092491663,0.120906067,0.076745444,0.142311594,0.090705708,0.095525378,0.11398529,0.045506953,0.075073244,0.111414001,0.129531638,0.072201661,0.072655086,0.122804922,0.14448543,0.117195165,0.05927511,0.096239126,0.104318798,0.14115659,0.162860756,0.079849932,0.070214506,0.104736444,0.046878404,0.10555313,0.093242724,0.137209799,0.111207722,0.104369681,0.109454573,0.081162015,0.08210358,0.104641618,0.078246735,0.098372637,0.069861816,0.155843549
ABL2,0.105881509,0.132248631,0.065010281,0.13499673,0.143740983,0.132428353,0.12783282,0.126586751,0.087639747,0.130815977,0.13084968,0.118515763,0.084046277,0.155845163,0.116172666,0.136412522,0.10465358,0.105434764,0.109623371,0.110514716,0.099776651,0.147801608,0.050353286,0.115175882,0.080587432,0.090269101,0.071928681,0.11187672,0.107012364,0.058274283,0.086159578,0.097599155,0.160963473,0.157303295,0.123996408,0.118550147,0.146378758,0.136849837,0.116448028,0.139317199,0.129002303,0.112464912,0.122574361,0.122624005,0.109816297,0.120311493,0.121939443,0.130494405,0.11059504,0.087314766,0.122315899,0.130759664,0.060517764,0.092423916,0.115354811,0.145085682,0.132591765,0.112413947,0.08836469,0.133993389,0.126398635,0.16202883,0.081042524,0.13328663,0.095460714,0.141332479,0.120463917,0.09272115,0.090701654,0.123967533,0.113192808,0.088974422,0.108276625,0.06400204,0.121429539,0.076962872,0.079097393,0.09737918,0.121684142,0.083531318,0.101072682,0.057074552,0.127974884,0.145095133,0.148194544,0.112049183,0.09623598,0.124398876,0.083613292,0.120739751,0.113799415,0.082636106,0.145149175,0.104951294,0.12313454,0.121056792,0.125511641,0.12037315,0.12296204,0.108384201,0.104703782,0.106116451,0.132993759,0.127033975,0.104143643,0.094439674,0.121340087,0.127044125,0.098961841,0.134194219,0.123206415,0.118211786,0.095349174,0.107518019,0.126577683,0.123581981,0.130485869,0.10745595,0.135435555,0.122880499,0.107254367,0.102020041,0.130188596,0.122764294,0.097652541,0.116613103,0.119446422,0.115390797,0.08118955,0.129974767,0.094819263,0.1246022,0.119560291,0.118505571,0.107594186,0.099108423,0.118413385,0.089244853,0.103756674,0.116984872,0.100791346,0.128612093,0.097298764,0.115635555,0.095447036,0.122143282,0.104341742,0.124718905,0.119341036,0.107086003,0.12296855,0.110947635,0.119690458,0.120112934,0.117233802,0.098563479,0.112017034,0.103555616,0.082799777,0.10123024,0.099580178,0.115575691,0.089738097,0.090826372,0.124863239,0.119521525,0.097801853,0.108696865,0.145537517,0.114590646,0.123015344,0.087762848,0.07871206,0.112733079,0.120582681,0.116030262,0.127181044,0.105927593,0.100949646,0.099607942,0.136679771,0.105055467,0.091631211,0.090586274,0.130370316
ACVR2A,0.046599404,0.03945904,0.051939178,0.033814738,0.054087292,0.066527162,0.044272901,0.04623683,0.041240455,0.05368578,0.061328848,0.042284017,0.074285947,0.055967487,0.042012191,0.067746359,0.047193201,0.080034609,0.064255023,0.056836656,0.067962672,0.097213709,0.058407226,0.080943413,0.074794313,0.078305636,0.075512901,0.038825867,0.078526298,0.048388899,0.039216681,0.066920078,0.074200822,0.083837894,0.071392769,0.068804915,0.055347494,0.043696287,0.068112776,0.045525915,0.074142176,0.07819684,0.055759447,0.059529656,0.073404926,0.080132973,0.053626565,0.059578537,0.080022762,0.058415602,0.063066164,0.051940195,0.05812163,0.036262993,0.03896964,0.087191584,0.075477228,0.055031342,0.05871242,0.050759775,0.043749996,0.067941517,0.044199385,0.051518259,0.053914386,0.039304174,0.063353184,0.028551379,0.06913331,0.032814056,0.067734363,0.02922175,0.075481261,0.048997075,0.061829751,0.077972799,0.056827486,0.063537627,0.062335428,0.059258856,0.092693009,0.106264873,0.048865189,0.049984981,0.067405809,0.06860699,0.067417319,0.061366988,0.067957487,0.057273076,0.076365568,0.064446855,0.064828977,0.066865584,0.060055673,0.058257091,0.059163791,0.046073729,0.046270298,0.048612327,0.054124458,0.047504083,0.051477362,0.055097616,0.048537622,0.05444086,0.056956199,0.055249503,0.087766083,0.088616685,0.062627877,0.066163185,0.05301687,0.054467542,0.067809694,0.06062252,0.071617001,0.063200482,0.070128534,0.06197771,0.072625976,0.058183651,0.066981366,0.074707011,0.068276516,0.070728588,0.070958476,0.059809236,0.061584674,0.058009104,0.067903358,0.059514724,0.046379044,0.04361978,0.04109149,0.086808023,0.037972382,0.080481078,0.040142726,0.091824784,0.04241914,0.056898611,0.062012821,0.054914563,0.078024774,0.07784527,0.057124774,0.054162525,0.075322531,0.037434867,0.058515703,0.067663834,0.086751455,0.07860155,0.065127392,0.10743561,0.060778804,0.075691534,0.057134648,0.088222459,0.085985429,0.08159594,0.062581245,0.092426732,0.052380468,0.074135168,0.058624986,0.060698135,0.057184614,0.080830769,0.053904594,0.038396188,0.037952448,0.090636367,0.036016591,0.077115337,0.06326866,0.044200603,0.062440914,0.069566794,0.065484433,0.05439666,0.070094381,0.060067852,0.047035837
ADAM23,0.389927101,0.17079695,0.367898041,0.258343142,0.067886368,0.126126813,0.209581439,0.186770574,0.230804931,0.400460397,0.202163526,0.402614233,0.0418324,0.094614127,0.074239208,0.05891137,0.08078265,0.292686921,0.154670012,0.067332231,0.367892378,0.367659131,0.034303168,0.303843143,0.054686586,0.099576705,0.084378786,0.073638596,0.268496926,0.096787054,0.037273847,0.042906081,0.044446478,0.071090541,0.117451073,0.077849387,0.054011867,0.077491866,0.129533061,0.385563405,0.171164314,0.221433747,0.115148433,0.055534472,0.080171975,0.05306946,0.190514695,0.135322748,0.166888096,0.13940612,0.111653682,0.127208989,0.548728504,0.300258311,0.325028053,0.261501096,0.424197251,0.157443673,0.079261,0.307414196,0.159354258,0.408825841,0.18595145,0.256714576,0.213407731,0.218379327,0.323938598,0.101483327,0.21074598,0.127583861,0.197705521,0.134618982,0.07685326,0.045627046,0.058160465,0.065434855,0.152254861,0.421814076,0.085489551,0.05158676,0.27212901,0.773797863,0.07051266,0.160708759,0.061349164,0.059528277,0.223661934,0.049959312,0.114900134,0.059488055,0.081232624,0.158118961,0.248554862,0.210899331,0.089631133,0.103336904,0.303202595,0.061523336,0.068975928,0.091176296,0.105295924,0.183391053,0.058887304,0.168408132,0.066984831,0.243632007,0.308000583,0.121984106,0.049650208,0.145467818,0.242894933,0.263262925,0.29824583,0.174645608,0.144546088,0.080008721,0.118668486,0.363366197,0.222946651,0.161040129,0.331399274,0.27116038,0.259246941,0.111413215,0.460637213,0.102125105,0.132361338,0.09155789,0.255380674,0.122728825,0.152326027,0.077414088,0.135225912,0.487810907,0.060693157,0.204082463,0.155673362,0.223466868,0.067449823,0.544478936,0.330532738,0.399531202,0.16338262,0.060341642,0.252381459,0.097357382,0.157927506,0.26126759,0.122507498,0.099189937,0.053943588,0.081023766,0.048430383,0.051200284,0.124015674,0.076665381,0.265181161,0.077376519,0.050895168,0.389345008,0.045815224,0.076062181,0.105365734,0.085127696,0.082478996,0.088856718,0.390179952,0.565451209,0.110228908,0.084893288,0.09010576,0.157343697,0.312646924,0.282425218,0.061916374,0.060063658,0.054666922,0.086237781,0.090262221,0.105689131,0.144169678,0.223014094,0.056753143,0.36042966,0.088236323
ADAMTS18,0.373169167,0.291532097,0.293789942,0.377455588,0.200878877,0.393346665,0.303634668,0.342605946,0.417767365,0.555643844,0.292060303,0.394854819,0.187987627,0.232069667,0.246840401,0.304064166,0.152222108,0.531170317,0.354333422,0.326181478,0.442705522,0.361978456,0.181212227,0.356255123,0.266368488,0.286787537,0.393318714,0.338810871,0.414457862,0.090889135,0.214939569,0.200409721,0.182897554,0.229777756,0.056952998,0.441737666,0.305418548,0.239203724,0.152422481,0.386212232,0.277222634,0.423583983,0.488774653,0.127015945,0.198165345,0.196493234,0.380340174,0.218754417,0.201612132,0.273673599,0.315639051,0.214226569,0.577462324,0.412045083,0.489138903,0.3260663,0.581223549,0.386244968,0.210048841,0.263278022,0.353000429,0.654608091,0.461916915,0.415777124,0.349524488,0.41908126,0.498129889,0.262556072,0.376739867,0.31186263,0.332853491,0.323237032,0.28101497,0.446263113,0.218607082,0.288689679,0.410656149,0.422723482,0.322924083,0.257188422,0.449704739,0.675620511,0.239325464,0.544622678,0.197301821,0.266832125,0.440602681,0.220642601,0.371313681,0.235142202,0.258036575,0.296740094,0.336549355,0.367361342,0.197363893,0.277753065,0.427972908,0.289917872,0.264278936,0.30056821,0.441135398,0.275775612,0.267587005,0.315352016,0.18148437,0.43115474,0.397236743,0.364265235,0.274573699,0.362119358,0.356593921,0.357648225,0.565971057,0.469693089,0.462931359,0.233300492,0.362904483,0.482451813,0.383425698,0.305128431,0.435835326,0.277911821,0.387792124,0.331788423,0.388043949,0.404243182,0.298450323,0.361107256,0.461524613,0.31619121,0.300829168,0.269250227,0.326629174,0.519433775,0.297209425,0.524280897,0.310001294,0.455758181,0.242006171,0.518013385,0.395212548,0.400524816,0.400695028,0.249688092,0.471245647,0.405802972,0.33453225,0.202003501,0.312762108,0.298003387,0.171316151,0.396047923,0.228920824,0.199814959,0.300479187,0.261223392,0.372017936,0.19029951,0.350176751,0.50921869,0.454463951,0.290563967,0.353109265,0.290776418,0.277903948,0.205721353,0.518663399,0.561850631,0.334871955,0.213601378,0.382942593,0.252061053,0.379350446,0.403129634,0.236814148,0.164377148,0.256492537,0.293481157,0.214524594,0.325364094,0.315239471,0.380389449,0.342819129,0.516745007,0.315698002
